item_id,order_id,product_id,quantity,unit_price,line_total
ITEM-1792,ORD-5695,PROD-229,12,607.86,7294.32
ITEM-1793,ORD-5696,PROD-279,11,296.71,3263.81
ITEM-1794,ORD-5697,PROD-236,8,308.75,2470.0
ITEM-1795,ORD-5698,PROD-215,5,281.06,1405.3
ITEM-1796,ORD-5698,PROD-273,9,544.93,4904.37
ITEM-1797,ORD-5698,PROD-264,3,349.38,1048.14
ITEM-1798,ORD-5698,PROD-271,4,769.84,3079.36
ITEM-1799,ORD-5699,PROD-217,5,193.96,969.8
ITEM-1800,ORD-5700,PROD-203,12,294.59,3535.08
ITEM-1801,ORD-5700,PROD-269,10,109.97,1099.7
ITEM-1802,ORD-5701,PROD-207,6,670.14,4020.84
ITEM-1803,ORD-5701,PROD-256,7,583.81,4086.67
ITEM-1804,ORD-5701,PROD-236,2,308.75,617.5
ITEM-1805,ORD-5701,PROD-267,8,136.97,1095.76
ITEM-1806,ORD-5702,PROD-236,7,308.75,2161.25
ITEM-1807,ORD-5703,PROD-274,1,232.5,232.5
ITEM-1808,ORD-5704,PROD-209,11,102.91,1132.01
ITEM-1809,ORD-5704,PROD-213,1,579.99,579.99
ITEM-1810,ORD-5704,PROD-262,7,240.03,1680.21
ITEM-1811,ORD-5705,PROD-244,1,200.58,200.58
ITEM-1812,ORD-5705,PROD-243,9,558.33,5024.97
ITEM-1813,ORD-5706,PROD-211,1,94.01,94.01
ITEM-1814,ORD-5707,PROD-257,1,679.94,679.94
ITEM-1815,ORD-5708,PROD-238,7,505.99,3541.93
ITEM-1816,ORD-5709,PROD-259,7,302.83,2119.81
ITEM-1817,ORD-5710,PROD-276,4,846.44,3385.76
ITEM-1818,ORD-5710,PROD-214,2,271.18,542.36
ITEM-1819,ORD-5710,PROD-202,10,137.78,1377.8
ITEM-1820,ORD-5711,PROD-246,7,67.93,475.51
ITEM-1821,ORD-5711,PROD-262,12,240.03,2880.36
ITEM-1822,ORD-5711,PROD-280,8,444.94,3559.52
ITEM-1823,ORD-5712,PROD-266,11,791.47,8706.17
ITEM-1824,ORD-5712,PROD-246,5,67.93,339.65
ITEM-1825,ORD-5712,PROD-275,9,857.45,7717.05
ITEM-1826,ORD-5712,PROD-219,3,370.83,1112.49
ITEM-1827,ORD-5713,PROD-208,4,102.81,411.24
ITEM-1828,ORD-5713,PROD-265,9,324.48,2920.32
ITEM-1829,ORD-5714,PROD-244,4,200.58,802.32
ITEM-1830,ORD-5715,PROD-254,6,610.74,3664.44
ITEM-1831,ORD-5715,PROD-221,2,547.34,1094.68
ITEM-1832,ORD-5715,PROD-259,1,302.83,302.83
ITEM-1833,ORD-5716,PROD-230,8,132.18,1057.44
ITEM-1834,ORD-5716,PROD-280,4,444.94,1779.76
ITEM-1835,ORD-5717,PROD-201,6,595.65,3573.9
ITEM-1836,ORD-5717,PROD-202,2,137.78,275.56
ITEM-1837,ORD-5718,PROD-257,4,679.94,2719.76
ITEM-1838,ORD-5718,PROD-275,6,857.45,5144.7
ITEM-1839,ORD-5718,PROD-206,1,377.22,377.22
ITEM-1840,ORD-5719,PROD-271,4,769.84,3079.36
ITEM-1841,ORD-5719,PROD-223,4,361.67,1446.68
ITEM-1842,ORD-5719,PROD-203,3,294.59,883.77
ITEM-1843,ORD-5720,PROD-244,4,200.58,802.32
ITEM-1844,ORD-5721,PROD-268,10,550.35,5503.5
ITEM-1845,ORD-5721,PROD-256,12,583.81,7005.72
ITEM-1846,ORD-5722,PROD-269,7,109.97,769.79
ITEM-1847,ORD-5722,PROD-248,6,368.76,2212.56
ITEM-1848,ORD-5723,PROD-269,5,109.97,549.85
ITEM-1849,ORD-5723,PROD-220,6,226.7,1360.2
ITEM-1850,ORD-5724,PROD-227,12,663.16,7957.92
ITEM-1851,ORD-5724,PROD-211,8,94.01,752.08
ITEM-1852,ORD-5724,PROD-279,2,296.71,593.42
ITEM-1853,ORD-5724,PROD-222,9,810.62,7295.58
ITEM-1854,ORD-5725,PROD-267,8,136.97,1095.76
ITEM-1855,ORD-5725,PROD-223,6,361.67,2170.02
ITEM-1856,ORD-5725,PROD-248,9,368.76,3318.84
ITEM-1857,ORD-5725,PROD-262,12,240.03,2880.36
ITEM-1858,ORD-5726,PROD-227,4,663.16,2652.64
ITEM-1859,ORD-5727,PROD-240,7,143.3,1003.1
ITEM-1860,ORD-5727,PROD-249,10,317.99,3179.9
ITEM-1861,ORD-5728,PROD-211,5,94.01,470.05
ITEM-1862,ORD-5728,PROD-257,9,679.94,6119.46
ITEM-1863,ORD-5729,PROD-255,8,328.87,2630.96
ITEM-1864,ORD-5729,PROD-260,7,347.74,2434.18
ITEM-1865,ORD-5729,PROD-253,6,190.77,1144.62
ITEM-1866,ORD-5730,PROD-234,11,182.71,2009.81
ITEM-1867,ORD-5730,PROD-210,6,175.23,1051.38
ITEM-1868,ORD-5731,PROD-230,2,132.18,264.36
ITEM-1869,ORD-5731,PROD-216,2,644.09,1288.18
ITEM-1870,ORD-5731,PROD-247,1,517.12,517.12
ITEM-1871,ORD-5732,PROD-225,12,97.9,1174.8
ITEM-1872,ORD-5732,PROD-278,3,86.74,260.22
ITEM-1873,ORD-5732,PROD-270,5,315.74,1578.7
ITEM-1874,ORD-5733,PROD-275,11,857.45,9431.95
ITEM-1875,ORD-5733,PROD-202,8,137.78,1102.24
ITEM-1876,ORD-5733,PROD-266,3,791.47,2374.41
ITEM-1877,ORD-5733,PROD-251,4,345.08,1380.32
ITEM-1878,ORD-5734,PROD-260,6,347.74,2086.44
ITEM-1879,ORD-5734,PROD-211,6,94.01,564.06
ITEM-1880,ORD-5734,PROD-225,7,97.9,685.3
ITEM-1881,ORD-5734,PROD-254,4,610.74,2442.96
ITEM-1882,ORD-5735,PROD-218,10,139.04,1390.4
ITEM-1883,ORD-5735,PROD-217,5,193.96,969.8
ITEM-1884,ORD-5735,PROD-202,8,137.78,1102.24
ITEM-1885,ORD-5736,PROD-269,5,109.97,549.85
ITEM-1886,ORD-5736,PROD-242,10,83.53,835.3
ITEM-1887,ORD-5736,PROD-203,10,294.59,2945.9
ITEM-1888,ORD-5736,PROD-205,3,93.24,279.72
ITEM-1889,ORD-5737,PROD-249,4,317.99,1271.96
ITEM-1890,ORD-5737,PROD-251,2,345.08,690.16
ITEM-1891,ORD-5737,PROD-269,7,109.97,769.79
ITEM-1892,ORD-5737,PROD-225,8,97.9,783.2
ITEM-1893,ORD-5738,PROD-214,11,271.18,2982.98
ITEM-1894,ORD-5738,PROD-271,3,769.84,2309.52
ITEM-1895,ORD-5739,PROD-209,7,102.91,720.37
ITEM-1896,ORD-5739,PROD-237,4,308.91,1235.64
ITEM-1897,ORD-5740,PROD-222,6,810.62,4863.72
ITEM-1898,ORD-5741,PROD-209,7,102.91,720.37
ITEM-1899,ORD-5741,PROD-227,3,663.16,1989.48
ITEM-1900,ORD-5741,PROD-227,5,663.16,3315.8
ITEM-1901,ORD-5741,PROD-256,12,583.81,7005.72
ITEM-1902,ORD-5742,PROD-265,12,324.48,3893.76
ITEM-1903,ORD-5742,PROD-259,5,302.83,1514.15
ITEM-1904,ORD-5743,PROD-278,4,86.74,346.96
ITEM-1905,ORD-5743,PROD-268,6,550.35,3302.1
ITEM-1906,ORD-5743,PROD-273,8,544.93,4359.44
ITEM-1907,ORD-5743,PROD-259,8,302.83,2422.64
ITEM-1908,ORD-5744,PROD-245,12,395.72,4748.64
ITEM-1909,ORD-5744,PROD-239,7,346.2,2423.4
ITEM-1910,ORD-5744,PROD-279,3,296.71,890.13
ITEM-1911,ORD-5744,PROD-254,4,610.74,2442.96
ITEM-1912,ORD-5745,PROD-251,12,345.08,4140.96
ITEM-1913,ORD-5746,PROD-209,12,102.91,1234.92
ITEM-1914,ORD-5746,PROD-228,8,379.58,3036.64
ITEM-1915,ORD-5746,PROD-253,9,190.77,1716.93
ITEM-1916,ORD-5747,PROD-222,5,810.62,4053.1
ITEM-1917,ORD-5747,PROD-227,9,663.16,5968.44
ITEM-1918,ORD-5747,PROD-206,8,377.22,3017.76
ITEM-1919,ORD-5747,PROD-204,2,464.33,928.66
ITEM-1920,ORD-5748,PROD-205,1,93.24,93.24
ITEM-1921,ORD-5748,PROD-233,2,413.62,827.24
ITEM-1922,ORD-5748,PROD-218,6,139.04,834.24
ITEM-1923,ORD-5748,PROD-260,8,347.74,2781.92
ITEM-1924,ORD-5749,PROD-257,3,679.94,2039.82
ITEM-1925,ORD-5749,PROD-261,5,675.6,3378.0
ITEM-1926,ORD-5750,PROD-223,5,361.67,1808.35
ITEM-1927,ORD-5751,PROD-220,8,226.7,1813.6
ITEM-1928,ORD-5751,PROD-246,3,67.93,203.79
ITEM-1929,ORD-5751,PROD-228,12,379.58,4554.96
ITEM-1930,ORD-5752,PROD-250,12,446.97,5363.64
ITEM-1931,ORD-5753,PROD-232,6,518.84,3113.04
ITEM-1932,ORD-5753,PROD-231,4,834.06,3336.24
ITEM-1933,ORD-5754,PROD-229,2,607.86,1215.72
ITEM-1934,ORD-5755,PROD-242,6,83.53,501.18
ITEM-1935,ORD-5756,PROD-255,2,328.87,657.74
ITEM-1936,ORD-5756,PROD-230,4,132.18,528.72
ITEM-1937,ORD-5756,PROD-214,6,271.18,1627.08
ITEM-1938,ORD-5756,PROD-242,3,83.53,250.59
ITEM-1939,ORD-5757,PROD-209,11,102.91,1132.01
ITEM-1940,ORD-5757,PROD-236,11,308.75,3396.25
ITEM-1941,ORD-5758,PROD-239,10,346.2,3462.0
ITEM-1942,ORD-5758,PROD-264,2,349.38,698.76
ITEM-1943,ORD-5758,PROD-269,10,109.97,1099.7
ITEM-1944,ORD-5758,PROD-222,5,810.62,4053.1
ITEM-1945,ORD-5759,PROD-243,3,558.33,1674.99
ITEM-1946,ORD-5759,PROD-241,11,535.01,5885.11
ITEM-1947,ORD-5760,PROD-249,9,317.99,2861.91
ITEM-1948,ORD-5760,PROD-230,9,132.18,1189.62
ITEM-1949,ORD-5760,PROD-276,12,846.44,10157.28
ITEM-1950,ORD-5760,PROD-202,4,137.78,551.12
ITEM-1951,ORD-5761,PROD-208,3,102.81,308.43
ITEM-1952,ORD-5762,PROD-227,11,663.16,7294.76
ITEM-1953,ORD-5762,PROD-205,4,93.24,372.96
ITEM-1954,ORD-5762,PROD-277,8,399.46,3195.68
ITEM-1955,ORD-5762,PROD-243,3,558.33,1674.99
ITEM-1956,ORD-5763,PROD-204,4,464.33,1857.32
ITEM-1957,ORD-5763,PROD-243,6,558.33,3349.98
ITEM-1958,ORD-5763,PROD-232,4,518.84,2075.36
ITEM-1959,ORD-5764,PROD-278,7,86.74,607.18
ITEM-1960,ORD-5764,PROD-267,6,136.97,821.82
ITEM-1961,ORD-5765,PROD-207,11,670.14,7371.54
ITEM-1962,ORD-5765,PROD-219,4,370.83,1483.32
ITEM-1963,ORD-5766,PROD-231,9,834.06,7506.54
ITEM-1964,ORD-5766,PROD-211,7,94.01,658.07
ITEM-1965,ORD-5767,PROD-223,10,361.67,3616.7
ITEM-1966,ORD-5767,PROD-232,5,518.84,2594.2
ITEM-1967,ORD-5767,PROD-237,10,308.91,3089.1
ITEM-1968,ORD-5767,PROD-258,11,661.73,7279.03
ITEM-1969,ORD-5768,PROD-261,8,675.6,5404.8
ITEM-1970,ORD-5768,PROD-255,9,328.87,2959.83
ITEM-1971,ORD-5769,PROD-249,7,317.99,2225.93
ITEM-1972,ORD-5770,PROD-260,5,347.74,1738.7
ITEM-1973,ORD-5770,PROD-259,5,302.83,1514.15
ITEM-1974,ORD-5770,PROD-249,9,317.99,2861.91
ITEM-1975,ORD-5770,PROD-278,8,86.74,693.92
ITEM-1976,ORD-5771,PROD-201,1,595.65,595.65
ITEM-1977,ORD-5771,PROD-265,12,324.48,3893.76
ITEM-1978,ORD-5772,PROD-240,11,143.3,1576.3
ITEM-1979,ORD-5772,PROD-276,2,846.44,1692.88
ITEM-1980,ORD-5772,PROD-253,1,190.77,190.77
ITEM-1981,ORD-5772,PROD-216,7,644.09,4508.63
ITEM-1982,ORD-5773,PROD-266,12,791.47,9497.64
ITEM-1983,ORD-5773,PROD-263,11,273.13,3004.43
ITEM-1984,ORD-5773,PROD-248,12,368.76,4425.12
ITEM-1985,ORD-5774,PROD-262,1,240.03,240.03
ITEM-1986,ORD-5774,PROD-247,11,517.12,5688.32
ITEM-1987,ORD-5775,PROD-219,5,370.83,1854.15
ITEM-1988,ORD-5775,PROD-232,10,518.84,5188.4
ITEM-1989,ORD-5775,PROD-275,11,857.45,9431.95
ITEM-1990,ORD-5775,PROD-221,1,547.34,547.34
ITEM-1991,ORD-5776,PROD-255,3,328.87,986.61
ITEM-1992,ORD-5776,PROD-255,5,328.87,1644.35
ITEM-1993,ORD-5777,PROD-253,12,190.77,2289.24
ITEM-1994,ORD-5777,PROD-212,2,549.28,1098.56
ITEM-1995,ORD-5777,PROD-274,6,232.5,1395.0
ITEM-1996,ORD-5778,PROD-263,1,273.13,273.13
ITEM-1997,ORD-5778,PROD-213,2,579.99,1159.98
ITEM-1998,ORD-5779,PROD-222,3,810.62,2431.86
ITEM-1999,ORD-5779,PROD-248,3,368.76,1106.28
ITEM-2000,ORD-5779,PROD-218,4,139.04,556.16
ITEM-2001,ORD-5779,PROD-263,3,273.13,819.39
ITEM-2002,ORD-5780,PROD-234,7,182.71,1278.97
ITEM-2003,ORD-5780,PROD-257,11,679.94,7479.34
ITEM-2004,ORD-5781,PROD-236,2,308.75,617.5
ITEM-2005,ORD-5782,PROD-202,1,137.78,137.78
ITEM-2006,ORD-5783,PROD-228,9,379.58,3416.22
ITEM-2007,ORD-5784,PROD-261,6,675.6,4053.6
ITEM-2008,ORD-5784,PROD-278,7,86.74,607.18
ITEM-2009,ORD-5784,PROD-244,6,200.58,1203.48
ITEM-2010,ORD-5784,PROD-244,6,200.58,1203.48
ITEM-2011,ORD-5785,PROD-246,6,67.93,407.58
ITEM-2012,ORD-5786,PROD-278,2,86.74,173.48
ITEM-2013,ORD-5787,PROD-280,11,444.94,4894.34
ITEM-2014,ORD-5787,PROD-261,9,675.6,6080.4
ITEM-2015,ORD-5787,PROD-253,11,190.77,2098.47
ITEM-2016,ORD-5787,PROD-225,1,97.9,97.9
ITEM-2017,ORD-5788,PROD-257,4,679.94,2719.76
ITEM-2018,ORD-5788,PROD-278,8,86.74,693.92
ITEM-2019,ORD-5788,PROD-252,12,226.76,2721.12
ITEM-2020,ORD-5789,PROD-250,5,446.97,2234.85
ITEM-2021,ORD-5790,PROD-217,8,193.96,1551.68
ITEM-2022,ORD-5791,PROD-270,4,315.74,1262.96
ITEM-2023,ORD-5791,PROD-232,4,518.84,2075.36
ITEM-2024,ORD-5791,PROD-222,11,810.62,8916.82
ITEM-2025,ORD-5791,PROD-212,2,549.28,1098.56
ITEM-2026,ORD-5792,PROD-229,12,607.86,7294.32
ITEM-2027,ORD-5792,PROD-233,11,413.62,4549.82
ITEM-2028,ORD-5792,PROD-261,11,675.6,7431.6
ITEM-2029,ORD-5793,PROD-212,12,549.28,6591.36
ITEM-2030,ORD-5793,PROD-243,4,558.33,2233.32
ITEM-2031,ORD-5793,PROD-274,10,232.5,2325.0
ITEM-2032,ORD-5793,PROD-209,11,102.91,1132.01
ITEM-2033,ORD-5794,PROD-230,4,132.18,528.72
ITEM-2034,ORD-5794,PROD-234,2,182.71,365.42
ITEM-2035,ORD-5794,PROD-238,2,505.99,1011.98
ITEM-2036,ORD-5794,PROD-215,2,281.06,562.12
ITEM-2037,ORD-5795,PROD-217,6,193.96,1163.76
ITEM-2038,ORD-5795,PROD-249,10,317.99,3179.9
ITEM-2039,ORD-5795,PROD-201,5,595.65,2978.25
ITEM-2040,ORD-5796,PROD-247,11,517.12,5688.32
ITEM-2041,ORD-5796,PROD-217,9,193.96,1745.64
ITEM-2042,ORD-5796,PROD-278,10,86.74,867.4
ITEM-2043,ORD-5797,PROD-241,3,535.01,1605.03
ITEM-2044,ORD-5797,PROD-238,4,505.99,2023.96
ITEM-2045,ORD-5797,PROD-264,11,349.38,3843.18
ITEM-2046,ORD-5797,PROD-259,3,302.83,908.49
ITEM-2047,ORD-5798,PROD-240,9,143.3,1289.7
ITEM-2048,ORD-5798,PROD-216,5,644.09,3220.45
ITEM-2049,ORD-5798,PROD-274,8,232.5,1860.0
ITEM-2050,ORD-5799,PROD-227,12,663.16,7957.92
ITEM-2051,ORD-5799,PROD-229,12,607.86,7294.32
ITEM-2052,ORD-5800,PROD-203,9,294.59,2651.31
ITEM-2053,ORD-5800,PROD-251,6,345.08,2070.48
ITEM-2054,ORD-5801,PROD-268,12,550.35,6604.2
ITEM-2055,ORD-5802,PROD-213,3,579.99,1739.97
ITEM-2056,ORD-5802,PROD-242,10,83.53,835.3
ITEM-2057,ORD-5802,PROD-207,12,670.14,8041.68
ITEM-2058,ORD-5802,PROD-239,8,346.2,2769.6
ITEM-2059,ORD-5803,PROD-227,4,663.16,2652.64
ITEM-2060,ORD-5803,PROD-226,12,360.11,4321.32
ITEM-2061,ORD-5804,PROD-249,7,317.99,2225.93
ITEM-2062,ORD-5804,PROD-222,1,810.62,810.62
ITEM-2063,ORD-5805,PROD-266,11,791.47,8706.17
ITEM-2064,ORD-5806,PROD-216,4,644.09,2576.36
ITEM-2065,ORD-5807,PROD-212,8,549.28,4394.24
ITEM-2066,ORD-5807,PROD-249,5,317.99,1589.95
ITEM-2067,ORD-5807,PROD-257,6,679.94,4079.64
ITEM-2068,ORD-5807,PROD-202,2,137.78,275.56
ITEM-2069,ORD-5808,PROD-203,10,294.59,2945.9
ITEM-2070,ORD-5808,PROD-274,10,232.5,2325.0
ITEM-2071,ORD-5809,PROD-239,10,346.2,3462.0
ITEM-2072,ORD-5809,PROD-217,2,193.96,387.92
ITEM-2073,ORD-5809,PROD-242,2,83.53,167.06
ITEM-2074,ORD-5809,PROD-269,3,109.97,329.91
ITEM-2075,ORD-5810,PROD-209,9,102.91,926.19
ITEM-2076,ORD-5810,PROD-275,9,857.45,7717.05
ITEM-2077,ORD-5810,PROD-216,4,644.09,2576.36
ITEM-2078,ORD-5810,PROD-216,3,644.09,1932.27
ITEM-2079,ORD-5811,PROD-216,1,644.09,644.09
ITEM-2080,ORD-5811,PROD-217,10,193.96,1939.6
ITEM-2081,ORD-5811,PROD-227,11,663.16,7294.76
ITEM-2082,ORD-5812,PROD-216,9,644.09,5796.81
ITEM-2083,ORD-5813,PROD-232,5,518.84,2594.2
ITEM-2084,ORD-5814,PROD-241,9,535.01,4815.09
ITEM-2085,ORD-5814,PROD-246,10,67.93,679.3
ITEM-2086,ORD-5814,PROD-269,9,109.97,989.73
ITEM-2087,ORD-5814,PROD-227,12,663.16,7957.92
ITEM-2088,ORD-5815,PROD-225,3,97.9,293.7
ITEM-2089,ORD-5816,PROD-236,3,308.75,926.25
ITEM-2090,ORD-5816,PROD-280,7,444.94,3114.58
ITEM-2091,ORD-5816,PROD-210,9,175.23,1577.07
ITEM-2092,ORD-5817,PROD-259,2,302.83,605.66
ITEM-2093,ORD-5817,PROD-233,11,413.62,4549.82
ITEM-2094,ORD-5817,PROD-255,12,328.87,3946.44
ITEM-2095,ORD-5817,PROD-219,9,370.83,3337.47
ITEM-2096,ORD-5818,PROD-273,11,544.93,5994.23
ITEM-2097,ORD-5818,PROD-266,10,791.47,7914.7
ITEM-2098,ORD-5818,PROD-221,7,547.34,3831.38
ITEM-2099,ORD-5819,PROD-235,2,743.74,1487.48
ITEM-2100,ORD-5820,PROD-243,5,558.33,2791.65
ITEM-2101,ORD-5820,PROD-219,4,370.83,1483.32
ITEM-2102,ORD-5820,PROD-236,1,308.75,308.75
ITEM-2103,ORD-5821,PROD-276,8,846.44,6771.52
ITEM-2104,ORD-5821,PROD-213,9,579.99,5219.91
ITEM-2105,ORD-5821,PROD-245,12,395.72,4748.64
ITEM-2106,ORD-5822,PROD-241,7,535.01,3745.07
ITEM-2107,ORD-5822,PROD-224,6,809.8,4858.8
ITEM-2108,ORD-5823,PROD-266,12,791.47,9497.64
ITEM-2109,ORD-5824,PROD-248,12,368.76,4425.12
ITEM-2110,ORD-5825,PROD-246,8,67.93,543.44
ITEM-2111,ORD-5825,PROD-265,5,324.48,1622.4
ITEM-2112,ORD-5825,PROD-236,7,308.75,2161.25
ITEM-2113,ORD-5825,PROD-267,12,136.97,1643.64
ITEM-2114,ORD-5826,PROD-241,2,535.01,1070.02
ITEM-2115,ORD-5826,PROD-211,2,94.01,188.02
ITEM-2116,ORD-5826,PROD-231,2,834.06,1668.12
ITEM-2117,ORD-5826,PROD-222,10,810.62,8106.2
ITEM-2118,ORD-5827,PROD-266,12,791.47,9497.64
ITEM-2119,ORD-5827,PROD-218,8,139.04,1112.32
ITEM-2120,ORD-5827,PROD-264,9,349.38,3144.42
ITEM-2121,ORD-5827,PROD-269,12,109.97,1319.64
ITEM-2122,ORD-5828,PROD-255,12,328.87,3946.44
ITEM-2123,ORD-5829,PROD-223,2,361.67,723.34
ITEM-2124,ORD-5829,PROD-247,3,517.12,1551.36
ITEM-2125,ORD-5830,PROD-215,6,281.06,1686.36
ITEM-2126,ORD-5830,PROD-232,9,518.84,4669.56
ITEM-2127,ORD-5830,PROD-216,5,644.09,3220.45
ITEM-2128,ORD-5831,PROD-273,7,544.93,3814.51
ITEM-2129,ORD-5832,PROD-260,10,347.74,3477.4
ITEM-2130,ORD-5833,PROD-246,2,67.93,135.86
ITEM-2131,ORD-5833,PROD-201,6,595.65,3573.9
ITEM-2132,ORD-5833,PROD-224,7,809.8,5668.6
ITEM-2133,ORD-5834,PROD-211,9,94.01,846.09
ITEM-2134,ORD-5834,PROD-266,3,791.47,2374.41
ITEM-2135,ORD-5835,PROD-233,4,413.62,1654.48
ITEM-2136,ORD-5835,PROD-261,7,675.6,4729.2
ITEM-2137,ORD-5836,PROD-214,8,271.18,2169.44
ITEM-2138,ORD-5836,PROD-257,3,679.94,2039.82
ITEM-2139,ORD-5836,PROD-218,6,139.04,834.24
ITEM-2140,ORD-5837,PROD-237,1,308.91,308.91
ITEM-2141,ORD-5837,PROD-218,7,139.04,973.28
ITEM-2142,ORD-5838,PROD-216,7,644.09,4508.63
ITEM-2143,ORD-5838,PROD-263,9,273.13,2458.17
ITEM-2144,ORD-5838,PROD-264,11,349.38,3843.18
ITEM-2145,ORD-5839,PROD-214,1,271.18,271.18
ITEM-2146,ORD-5840,PROD-207,11,670.14,7371.54
ITEM-2147,ORD-5840,PROD-244,7,200.58,1404.06
ITEM-2148,ORD-5841,PROD-263,2,273.13,546.26
ITEM-2149,ORD-5841,PROD-255,4,328.87,1315.48
ITEM-2150,ORD-5841,PROD-280,3,444.94,1334.82
ITEM-2151,ORD-5842,PROD-232,11,518.84,5707.24
ITEM-2152,ORD-5842,PROD-255,4,328.87,1315.48
ITEM-2153,ORD-5842,PROD-261,12,675.6,8107.2
ITEM-2154,ORD-5843,PROD-230,2,132.18,264.36
ITEM-2155,ORD-5843,PROD-217,7,193.96,1357.72
ITEM-2156,ORD-5844,PROD-212,1,549.28,549.28
ITEM-2157,ORD-5844,PROD-249,7,317.99,2225.93
ITEM-2158,ORD-5845,PROD-266,7,791.47,5540.29
ITEM-2159,ORD-5846,PROD-245,12,395.72,4748.64
ITEM-2160,ORD-5846,PROD-254,4,610.74,2442.96
ITEM-2161,ORD-5846,PROD-241,1,535.01,535.01
ITEM-2162,ORD-5847,PROD-228,5,379.58,1897.9
ITEM-2163,ORD-5847,PROD-261,5,675.6,3378.0
ITEM-2164,ORD-5847,PROD-278,2,86.74,173.48
ITEM-2165,ORD-5848,PROD-213,11,579.99,6379.89
ITEM-2166,ORD-5849,PROD-247,12,517.12,6205.44
ITEM-2167,ORD-5849,PROD-276,9,846.44,7617.96
ITEM-2168,ORD-5849,PROD-278,6,86.74,520.44
ITEM-2169,ORD-5850,PROD-217,11,193.96,2133.56
ITEM-2170,ORD-5851,PROD-258,2,661.73,1323.46
ITEM-2171,ORD-5851,PROD-210,9,175.23,1577.07
ITEM-2172,ORD-5852,PROD-225,7,97.9,685.3
ITEM-2173,ORD-5852,PROD-271,12,769.84,9238.08
ITEM-2174,ORD-5853,PROD-209,8,102.91,823.28
ITEM-2175,ORD-5853,PROD-254,9,610.74,5496.66
ITEM-2176,ORD-5853,PROD-265,1,324.48,324.48
ITEM-2177,ORD-5853,PROD-222,10,810.62,8106.2
ITEM-2178,ORD-5854,PROD-264,11,349.38,3843.18
ITEM-2179,ORD-5854,PROD-269,9,109.97,989.73
ITEM-2180,ORD-5854,PROD-210,3,175.23,525.69
ITEM-2181,ORD-5854,PROD-257,9,679.94,6119.46
ITEM-2182,ORD-5855,PROD-201,3,595.65,1786.95
ITEM-2183,ORD-5855,PROD-274,4,232.5,930.0
ITEM-2184,ORD-5856,PROD-239,4,346.2,1384.8
ITEM-2185,ORD-5856,PROD-238,12,505.99,6071.88
ITEM-2186,ORD-5856,PROD-235,9,743.74,6693.66
ITEM-2187,ORD-5857,PROD-238,1,505.99,505.99
ITEM-2188,ORD-5857,PROD-219,5,370.83,1854.15
ITEM-2189,ORD-5858,PROD-201,11,595.65,6552.15
ITEM-2190,ORD-5859,PROD-271,5,769.84,3849.2
ITEM-2191,ORD-5860,PROD-208,11,102.81,1130.91
ITEM-2192,ORD-5860,PROD-202,6,137.78,826.68
ITEM-2193,ORD-5860,PROD-229,12,607.86,7294.32
ITEM-2194,ORD-5861,PROD-249,11,317.99,3497.89
ITEM-2195,ORD-5862,PROD-275,11,857.45,9431.95
ITEM-2196,ORD-5862,PROD-251,3,345.08,1035.24
ITEM-2197,ORD-5863,PROD-262,2,240.03,480.06
ITEM-2198,ORD-5863,PROD-264,3,349.38,1048.14
ITEM-2199,ORD-5864,PROD-224,11,809.8,8907.8
ITEM-2200,ORD-5864,PROD-237,1,308.91,308.91
ITEM-2201,ORD-5864,PROD-240,3,143.3,429.9
ITEM-2202,ORD-5864,PROD-223,7,361.67,2531.69
ITEM-2203,ORD-5865,PROD-252,2,226.76,453.52
ITEM-2204,ORD-5865,PROD-268,3,550.35,1651.05
ITEM-2205,ORD-5865,PROD-202,10,137.78,1377.8
ITEM-2206,ORD-5865,PROD-213,7,579.99,4059.93
ITEM-2207,ORD-5866,PROD-217,4,193.96,775.84
ITEM-2208,ORD-5867,PROD-270,12,315.74,3788.88
ITEM-2209,ORD-5868,PROD-240,6,143.3,859.8
ITEM-2210,ORD-5868,PROD-262,3,240.03,720.09
ITEM-2211,ORD-5869,PROD-203,1,294.59,294.59
ITEM-2212,ORD-5870,PROD-219,1,370.83,370.83
ITEM-2213,ORD-5870,PROD-229,1,607.86,607.86
ITEM-2214,ORD-5870,PROD-230,7,132.18,925.26
ITEM-2215,ORD-5870,PROD-250,3,446.97,1340.91
ITEM-2216,ORD-5871,PROD-263,3,273.13,819.39
ITEM-2217,ORD-5872,PROD-279,6,296.71,1780.26
ITEM-2218,ORD-5873,PROD-223,7,361.67,2531.69
ITEM-2219,ORD-5873,PROD-268,6,550.35,3302.1
ITEM-2220,ORD-5874,PROD-280,5,444.94,2224.7
ITEM-2221,ORD-5874,PROD-245,2,395.72,791.44
ITEM-2222,ORD-5874,PROD-235,8,743.74,5949.92
ITEM-2223,ORD-5875,PROD-241,3,535.01,1605.03
ITEM-2224,ORD-5875,PROD-250,8,446.97,3575.76
ITEM-2225,ORD-5876,PROD-242,3,83.53,250.59
ITEM-2226,ORD-5877,PROD-262,12,240.03,2880.36
ITEM-2227,ORD-5877,PROD-253,10,190.77,1907.7
ITEM-2228,ORD-5877,PROD-243,3,558.33,1674.99
ITEM-2229,ORD-5877,PROD-232,7,518.84,3631.88
ITEM-2230,ORD-5878,PROD-269,9,109.97,989.73
ITEM-2231,ORD-5878,PROD-230,7,132.18,925.26
