order_id,customer_id,order_date,status,total_amount,shipping_method,payment_terms
ORD-6142,CUST-1076,2026-08-27 18:00:00,Delivered,9117.26,Expedited Air,Net 30
ORD-6143,CUST-1045,2026-08-29 10:00:00,Delivered,13868.83,Expedited Air,Net 30
ORD-6144,CUST-1085,2026-09-06 09:00:00,Delivered,10110.56,Expedited Air,Net 30
ORD-6145,CUST-1087,2026-08-30 08:00:00,Delivered,12555.6,Expedited Air,Net 30
ORD-6146,CUST-1056,2026-08-27 08:00:00,Delivered,13357.27,Expedited Air,Net 30
ORD-6147,CUST-1078,2026-08-08 09:00:00,Delivered,12414.97,Expedited Air,Net 30
ORD-6148,CUST-1097,2026-08-14 14:00:00,Delivered,11008.13,Expedited Air,Net 30
ORD-6149,CUST-1051,2026-08-15 14:00:00,Delivered,6564.49,Expedited Air,Net 30
ORD-6150,CUST-1098,2026-08-30 18:00:00,Delivered,13491.88,Expedited Air,Net 30
ORD-6151,CUST-1053,2026-08-13 18:00:00,Delivered,1779.76,Ground Freight,Net 30
ORD-6152,CUST-1077,2026-09-06 14:00:00,Delivered,835.3,Ground Freight,Net 30
ORD-6153,CUST-1073,2026-09-10 15:00:00,Shipped,368.76,Ground Freight,Net 30
ORD-6154,CUST-1059,2026-08-24 11:00:00,Delivered,10267.86,Expedited Air,Net 30
ORD-6155,CUST-1009,2026-08-02 11:00:00,Delivered,7537.08,Expedited Air,Net 30
ORD-6156,CUST-1032,2026-08-30 09:00:00,Delivered,1025.64,Ground Freight,Net 30
ORD-6157,CUST-1061,2026-08-25 09:00:00,Delivered,4686.24,Ground Freight,Net 30
ORD-6158,CUST-1062,2026-08-04 12:00:00,Delivered,18450.19,Expedited Air,Net 30
ORD-6159,CUST-1098,2026-09-07 09:00:00,Delivered,4221.58,Ground Freight,Net 30
ORD-6160,CUST-1027,2026-08-17 09:00:00,Delivered,3590.62,Ground Freight,Net 30
ORD-6161,CUST-1043,2026-08-29 12:00:00,Delivered,1501.43,Ground Freight,Net 30
ORD-6162,CUST-1113,2026-08-24 17:00:00,Delivered,9149.75,Expedited Air,Net 30
ORD-6163,CUST-1020,2026-08-09 10:00:00,Delivered,6162.83,Expedited Air,Net 30
ORD-6164,CUST-1034,2026-08-24 16:00:00,Delivered,11477.9,Expedited Air,Net 30
ORD-6165,CUST-1049,2026-09-01 18:00:00,Delivered,7296.16,Expedited Air,Net 30
ORD-6166,CUST-1086,2026-08-05 13:00:00,Delivered,2396.78,Ground Freight,Net 30
ORD-6167,CUST-1026,2026-08-23 15:00:00,Delivered,12009.65,Expedited Air,Net 30
ORD-6168,CUST-1081,2026-08-07 13:00:00,Delivered,6693.66,Expedited Air,Net 30
ORD-6169,CUST-1058,2026-09-06 16:00:00,Delivered,12311.8,Expedited Air,Net 30
ORD-6170,CUST-1089,2026-08-30 10:00:00,Delivered,433.7,Ground Freight,Net 30
ORD-6171,CUST-1012,2026-08-13 09:00:00,Delivered,1096.09,Ground Freight,Net 30
ORD-6172,CUST-1062,2026-08-30 09:00:00,Delivered,5885.11,Expedited Air,Net 30
ORD-6173,CUST-1062,2026-08-08 15:00:00,Delivered,2702.4,Ground Freight,Net 30
ORD-6174,CUST-1077,2026-09-01 12:00:00,Delivered,6002.15,Expedited Air,Net 30
ORD-6175,CUST-1100,2026-09-11 11:00:00,Shipped,13005.89,Expedited Air,Net 30
ORD-6176,CUST-1039,2026-08-17 16:00:00,Delivered,8055.03,Expedited Air,Net 30
ORD-6177,CUST-1057,2026-08-08 10:00:00,Delivered,11677.14,Expedited Air,Net 30
ORD-6178,CUST-1044,2026-09-10 18:00:00,Shipped,724.52,Ground Freight,Net 30
ORD-6179,CUST-1099,2026-09-03 15:00:00,Delivered,3462.0,Ground Freight,Net 30
ORD-6180,CUST-1087,2026-08-10 13:00:00,Delivered,3117.16,Ground Freight,Net 30
ORD-6181,CUST-1067,2026-08-31 18:00:00,Delivered,8367.99,Expedited Air,Net 30
ORD-6182,CUST-1107,2026-08-21 15:00:00,Delivered,9873.81,Expedited Air,Net 30
ORD-6183,CUST-1046,2026-09-11 10:00:00,Shipped,4186.05,Ground Freight,Net 30
ORD-6184,CUST-1072,2026-09-05 11:00:00,Delivered,7404.16,Expedited Air,Net 30
ORD-6185,CUST-1032,2026-08-11 13:00:00,Delivered,17377.1,Expedited Air,Net 30
ORD-6186,CUST-1008,2026-08-07 08:00:00,Delivered,6346.65,Expedited Air,Net 30
ORD-6187,CUST-1100,2026-08-27 10:00:00,Delivered,5162.2,Expedited Air,Net 30
ORD-6188,CUST-1057,2026-08-16 13:00:00,Delivered,14007.78,Expedited Air,Net 30
ORD-6189,CUST-1110,2026-08-24 15:00:00,Delivered,6249.76,Expedited Air,Net 30
ORD-6190,CUST-1043,2026-08-13 18:00:00,Delayed,12104.96,Expedited Air,Net 30
ORD-6191,CUST-1103,2026-08-04 16:00:00,Delivered,4748.82,Ground Freight,Net 30
ORD-6192,CUST-1065,2026-08-21 16:00:00,Delivered,12217.95,Expedited Air,Net 30
ORD-6193,CUST-1100,2026-08-08 16:00:00,Delivered,3442.94,Ground Freight,Net 30
ORD-6194,CUST-1099,2026-08-28 12:00:00,Delivered,20458.92,Expedited Air,Net 30
ORD-6195,CUST-1059,2026-09-03 14:00:00,Delivered,2267.6,Ground Freight,Net 30
ORD-6196,CUST-1080,2026-08-25 08:00:00,Delivered,3647.16,Ground Freight,Net 30
ORD-6197,CUST-1034,2026-08-15 17:00:00,Delivered,5296.02,Expedited Air,Net 30
ORD-6198,CUST-1025,2026-08-10 11:00:00,Delivered,5885.31,Expedited Air,Net 30
ORD-6199,CUST-1042,2026-08-21 11:00:00,Delivered,5631.93,Expedited Air,Net 30
ORD-6200,CUST-1120,2026-08-14 13:00:00,Delivered,1112.32,Ground Freight,Net 30
